district_id,year,ballot_code,region,province,district_number,district_label,eligible_voters,voters_used,valid_votes,invalid_votes,no_vote,turnout_rate
UDN_6,2569,CONS,ภาคอีสาน,อุดรธานี,6,อุดรธานี-6,126400,77238,73916,2264,1058,0.611060127
UDN_6,2569,PARTY,ภาคอีสาน,อุดรธานี,6,อุดรธานี-6,126400,76567,72005,3346,1216,0.605751582
UDN_7,2569,CONS,ภาคอีสาน,อุดรธานี,7,อุดรธานี-7,128249,67107,61630,3024,2453,0.523255542
UDN_7,2569,PARTY,ภาคอีสาน,อุดรธานี,7,อุดรธานี-7,128249,66215,61395,3227,1593,0.516300322
UDN_8,2569,CONS,ภาคอีสาน,อุดรธานี,8,อุดรธานี-8,122696,72517,67587,2746,2184,0.591029862
UDN_8,2569,PARTY,ภาคอีสาน,อุดรธานี,8,อุดรธานี-8,122696,72831,67021,4154,1656,0.593589033
UDN_9,2569,CONS,ภาคอีสาน,อุดรธานี,9,อุดรธานี-9,124827,73470,66512,4683,2275,0.588574587
UDN_9,2569,PARTY,ภาคอีสาน,อุดรธานี,9,อุดรธานี-9,124827,73316,67413,4280,1623,0.58734088
UDN_10,2569,CONS,ภาคอีสาน,อุดรธานี,10,อุดรธานี-10,123023,71535,65445,4324,1766,0.581476634
UDN_10,2569,PARTY,ภาคอีสาน,อุดรธานี,10,อุดรธานี-10,123023,71647,65865,4062,1720,0.582387033
LEI_1,2569,CONS,ภาคอีสาน,เลย,1,เลย-1,125703,89032,80748,4370,3914,0.708272674
LEI_1,2569,PARTY,ภาคอีสาน,เลย,1,เลย-1,125703,89056,81955,4129,2972,0.708463601
LEI_2,2569,CONS,ภาคอีสาน,เลย,2,เลย-2,132976,74929,65293,5791,3845,0.56347762
LEI_2,2569,PARTY,ภาคอีสาน,เลย,2,เลย-2,132976,74598,67208,4856,2534,0.560988449
LEI_3,2569,CONS,ภาคอีสาน,เลย,3,เลย-3,125561,81984,74221,4041,3722,0.652941598
LEI_3,2569,PARTY,ภาคอีสาน,เลย,3,เลย-3,125561,81700,73967,5004,2729,0.650679749
LEI_4,2569,CONS,ภาคอีสาน,เลย,4,เลย-4,123891,77330,67322,6039,3969,0.624177705
LEI_4,2569,PARTY,ภาคอีสาน,เลย,4,เลย-4,123891,77378,69494,5072,2812,0.624565142
NKI_1,2569,CONS,ภาคอีสาน,หนองคาย,1,หนองคาย-1,139496,84882,79165,3520,2197,0.608490566
NKI_1,2569,PARTY,ภาคอีสาน,หนองคาย,1,หนองคาย-1,139496,84468,77990,4449,2029,0.605522739
NKI_2,2569,CONS,ภาคอีสาน,หนองคาย,2,หนองคาย-2,136455,81480,77163,3169,1148,0.59711993
NKI_2,2569,PARTY,ภาคอีสาน,หนองคาย,2,หนองคาย-2,136455,82074,76387,4501,1186,0.601473013
NKI_3,2569,CONS,ภาคอีสาน,หนองคาย,3,หนองคาย-3,137516,78608,70533,5071,3004,0.571628029
NKI_3,2569,PARTY,ภาคอีสาน,หนองคาย,3,หนองคาย-3,137516,78687,72483,4207,1997,0.572202507
MKM_1,2569,CONS,ภาคอีสาน,มหาสารคาม,1,มหาสารคาม-1,123641,85075,79831,1957,3287,0.688080815
MKM_1,2569,PARTY,ภาคอีสาน,มหาสารคาม,1,มหาสารคาม-1,123641,85030,79524,3167,2339,0.687716858
MKM_2,2569,CONS,ภาคอีสาน,มหาสารคาม,2,มหาสารคาม-2,128380,72171,68816,1940,1415,0.562167004
MKM_2,2569,PARTY,ภาคอีสาน,มหาสารคาม,2,มหาสารคาม-2,128380,72572,67775,3544,1253,0.565290544
MKM_3,2569,CONS,ภาคอีสาน,มหาสารคาม,3,มหาสารคาม-3,130144,76922,74451,1858,613,0.591052987
MKM_3,2569,PARTY,ภาคอีสาน,มหาสารคาม,3,มหาสารคาม-3,130144,76737,72690,3260,787,0.589631485
MKM_4,2569,CONS,ภาคอีสาน,มหาสารคาม,4,มหาสารคาม-4,126010,80619,76555,2797,1267,0.639782557
MKM_4,2569,PARTY,ภาคอีสาน,มหาสารคาม,4,มหาสารคาม-4,126010,81188,76187,3921,1080,0.644298072
MKM_5,2569,CONS,ภาคอีสาน,มหาสารคาม,5,มหาสารคาม-5,133026,74767,68568,2769,3430,0.562048021
MKM_5,2569,PARTY,ภาคอีสาน,มหาสารคาม,5,มหาสารคาม-5,133026,74763,69390,3400,1973,0.562017951
MKM_6,2569,CONS,ภาคอีสาน,มหาสารคาม,6,มหาสารคาม-6,128307,86328,82000,2325,2003,0.672823774
MKM_6,2569,PARTY,ภาคอีสาน,มหาสารคาม,6,มหาสารคาม-6,128307,86649,81308,3823,1518,0.675325586
RET_1,2569,CONS,ภาคอีสาน,ร้อยเอ็ด,1,ร้อยเอ็ด-1,126135,82810,78555,2317,1938,0.656518809
RET_1,2569,PARTY,ภาคอีสาน,ร้อยเอ็ด,1,ร้อยเอ็ด-1,126135,82539,77597,3068,1874,0.654370318
RET_2,2569,CONS,ภาคอีสาน,ร้อยเอ็ด,2,ร้อยเอ็ด-2,136719,86314,81745,2860,1709,0.631324103
RET_2,2569,PARTY,ภาคอีสาน,ร้อยเอ็ด,2,ร้อยเอ็ด-2,136719,86698,81440,3718,1540,0.634132783
RET_3,2569,CONS,ภาคอีสาน,ร้อยเอ็ด,3,ร้อยเอ็ด-3,133017,75216,71917,1975,1324,0.565461558
RET_3,2569,PARTY,ภาคอีสาน,ร้อยเอ็ด,3,ร้อยเอ็ด-3,133017,81540,76181,3807,1552,0.613004353
RET_4,2569,CONS,ภาคอีสาน,ร้อยเอ็ด,4,ร้อยเอ็ด-4,129528,80352,76908,1898,1546,0.620344636
RET_4,2569,PARTY,ภาคอีสาน,ร้อยเอ็ด,4,ร้อยเอ็ด-4,129528,80471,75994,3182,1295,0.621263356
RET_5,2569,CONS,ภาคอีสาน,ร้อยเอ็ด,5,ร้อยเอ็ด-5,133199,68205,61385,4171,2649,0.512053394
RET_5,2569,PARTY,ภาคอีสาน,ร้อยเอ็ด,5,ร้อยเอ็ด-5,133199,76438,71394,3067,1977,0.573863167
RET_6,2569,CONS,ภาคอีสาน,ร้อยเอ็ด,6,ร้อยเอ็ด-6,130129,69786,66008,2696,1082,0.536283227
RET_6,2569,PARTY,ภาคอีสาน,ร้อยเอ็ด,6,ร้อยเอ็ด-6,130129,69465,65557,2956,952,0.533816444
RET_7,2569,CONS,ภาคอีสาน,ร้อยเอ็ด,7,ร้อยเอ็ด-7,134383,73604,70793,2289,522,0.547718089
RET_7,2569,PARTY,ภาคอีสาน,ร้อยเอ็ด,7,ร้อยเอ็ด-7,134383,73720,70160,2922,638,0.548581294
RET_8,2569,CONS,ภาคอีสาน,ร้อยเอ็ด,8,ร้อยเอ็ด-8,131264,81054,77540,1986,1528,0.61748842
RET_8,2569,PARTY,ภาคอีสาน,ร้อยเอ็ด,8,ร้อยเอ็ด-8,131264,81054,77083,2867,1104,0.61748842
KSN_1,2569,CONS,ภาคอีสาน,กาฬสินธุ์,1,กาฬสินธุ์-1,131448,75579,70270,2392,2917,0.574972613
KSN_1,2569,PARTY,ภาคอีสาน,กาฬสินธุ์,1,กาฬสินธุ์-1,131448,74752,68790,3921,2041,0.568681151
KSN_2,2569,CONS,ภาคอีสาน,กาฬสินธุ์,2,กาฬสินธุ์-2,126190,81689,75744,2805,3140,0.647349235
KSN_2,2569,PARTY,ภาคอีสาน,กาฬสินธุ์,2,กาฬสินธุ์-2,126190,81643,75859,3952,1832,0.646984706
KSN_3,2569,CONS,ภาคอีสาน,กาฬสินธุ์,3,กาฬสินธุ์-3,124254,76823,72703,2349,1771,0.618273858
KSN_3,2569,PARTY,ภาคอีสาน,กาฬสินธุ์,3,กาฬสินธุ์-3,124254,76947,70688,4498,1761,0.619271814
KSN_4,2569,CONS,ภาคอีสาน,กาฬสินธุ์,4,กาฬสินธุ์-4,136372,82244,78354,2368,1522,0.603085677
KSN_4,2569,PARTY,ภาคอีสาน,กาฬสินธุ์,4,กาฬสินธุ์-4,136372,81621,75537,4515,1569,0.598517291
KSN_5,2569,CONS,ภาคอีสาน,กาฬสินธุ์,5,กาฬสินธุ์-5,137298,83156,79522,2137,1497,0.60566068
KSN_5,2569,PARTY,ภาคอีสาน,กาฬสินธุ์,5,กาฬสินธุ์-5,137298,83882,78082,4288,1512,0.610948448
KSN_6,2569,CONS,ภาคอีสาน,กาฬสินธุ์,6,กาฬสินธุ์-6,135642,84214,80526,2260,1428,0.620854897
KSN_6,2569,PARTY,ภาคอีสาน,กาฬสินธุ์,6,กาฬสินธุ์-6,135642,83661,77931,4332,1398,0.616777989
SNK_1,2569,CONS,ภาคอีสาน,สกลนคร,1,สกลนคร-1,133910,88885,83226,2142,3517,0.663766709
SNK_1,2569,PARTY,ภาคอีสาน,สกลนคร,1,สกลนคร-1,133910,89180,82565,3489,3126,0.665969681
SNK_2,2569,CONS,ภาคอีสาน,สกลนคร,2,สกลนคร-2,131926,83486,78728,3076,1682,0.632824462
SNK_2,2569,PARTY,ภาคอีสาน,สกลนคร,2,สกลนคร-2,131926,83363,78145,3545,1673,0.631892121
SNK_3,2569,CONS,ภาคอีสาน,สกลนคร,3,สกลนคร-3,134035,77168,70312,3743,3113,0.57573022
SNK_3,2569,PARTY,ภาคอีสาน,สกลนคร,3,สกลนคร-3,134035,77374,71449,3396,2529,0.577267132
SNK_4,2569,CONS,ภาคอีสาน,สกลนคร,4,สกลนคร-4,128385,75051,68473,3172,3406,0.584577638
SNK_4,2569,PARTY,ภาคอีสาน,สกลนคร,4,สกลนคร-4,128385,78226,71565,3836,2825,0.609307941
SNK_5,2569,CONS,ภาคอีสาน,สกลนคร,5,สกลนคร-5,129748,73970,70655,2018,1297,0.570105127
SNK_5,2569,PARTY,ภาคอีสาน,สกลนคร,5,สกลนคร-5,129748,74335,69532,3404,1399,0.572918272
SNK_6,2569,CONS,ภาคอีสาน,สกลนคร,6,สกลนคร-6,130056,72663,67841,2918,1904,0.558705481
SNK_6,2569,PARTY,ภาคอีสาน,สกลนคร,6,สกลนคร-6,130056,77252,72552,3018,1682,0.593990281
SNK_7,2569,CONS,ภาคอีสาน,สกลนคร,7,สกลนคร-7,131937,75516,69985,2735,2796,0.572364083
SNK_7,2569,PARTY,ภาคอีสาน,สกลนคร,7,สกลนคร-7,131937,75964,70430,3532,2002,0.575759643
NPM_1,2569,CONS,ภาคอีสาน,นครพนม,1,นครพนม-1,143587,88590,85158,2419,1013,0.61697786
NPM_1,2569,PARTY,ภาคอีสาน,นครพนม,1,นครพนม-1,143587,87401,82356,4134,911,0.608697166
NPM_2,2569,CONS,ภาคอีสาน,นครพนม,2,นครพนม-2,142901,89746,81917,3743,4086,0.628029195
NPM_2,2569,PARTY,ภาคอีสาน,นครพนม,2,นครพนม-2,142901,89992,83104,4303,2585,0.629750667
NPM_3,2569,CONS,ภาคอีสาน,นครพนม,3,นครพนม-3,142411,88942,84074,2797,2071,0.624544452
NPM_3,2569,PARTY,ภาคอีสาน,นครพนม,3,นครพนม-3,142411,89046,83430,3889,1727,0.625274733
NPM_4,2569,CONS,ภาคอีสาน,นครพนม,4,นครพนม-4,144796,91103,87244,2228,1631,0.629181745
NPM_4,2569,PARTY,ภาคอีสาน,นครพนม,4,นครพนม-4,144796,91599,86398,3810,1391,0.632607254
MDH_1,2569,CONS,ภาคอีสาน,มุกดาหาร,1,มุกดาหาร-1,141841,94876,89693,2917,2266,0.668889813
MDH_1,2569,PARTY,ภาคอีสาน,มุกดาหาร,1,มุกดาหาร-1,141841,94706,87797,4708,2201,0.667691288
MDH_2,2569,CONS,ภาคอีสาน,มุกดาหาร,2,มุกดาหาร-2,138498,90167,84368,3594,2205,0.651034672
MDH_2,2569,PARTY,ภาคอีสาน,มุกดาหาร,2,มุกดาหาร-2,138498,89758,82883,4896,1979,0.648081561
CMI_4,2569,CONS,ภาคเหนือ,เชียงใหม่,4,เชียงใหม่-4,144798,102392,93962,2563,5867,0.707136839
CMI_4,2569,PARTY,ภาคเหนือ,เชียงใหม่,4,เชียงใหม่-4,144798,102290,94712,3483,4095,0.706432409
CMI_5,2569,CONS,ภาคเหนือ,เชียงใหม่,5,เชียงใหม่-5,133219,91938,82487,4048,5403,0.690126784
CMI_5,2569,PARTY,ภาคเหนือ,เชียงใหม่,5,เชียงใหม่-5,133219,91929,83527,4580,3822,0.690059226
CMI_1,2569,CONS,ภาคเหนือ,เชียงใหม่,1,เชียงใหม่-1,137793,89928,81664,2306,5958,0.652631121
CMI_1,2569,PARTY,ภาคเหนือ,เชียงใหม่,1,เชียงใหม่-1,137793,90584,84451,2485,3648,0.657391885
CMI_2,2569,CONS,ภาคเหนือ,เชียงใหม่,2,เชียงใหม่-2,143760,99960,89069,3245,7646,0.695325543
CMI_2,2569,PARTY,ภาคเหนือ,เชียงใหม่,2,เชียงใหม่-2,143760,100947,92288,3673,4986,0.702191152
CMI_3,2569,CONS,ภาคเหนือ,เชียงใหม่,3,เชียงใหม่-3,139193,98354,87875,3632,6847,0.706601625
CMI_3,2569,PARTY,ภาคเหนือ,เชียงใหม่,3,เชียงใหม่-3,139193,99088,90516,4066,4506,0.711874879
CMI_6,2569,CONS,ภาคเหนือ,เชียงใหม่,6,เชียงใหม่-6,127380,80199,71619,5720,2860,0.629604333
CMI_6,2569,PARTY,ภาคเหนือ,เชียงใหม่,6,เชียงใหม่-6,127380,79718,72111,5111,2496,0.62582823
CMI_7,2569,CONS,ภาคเหนือ,เชียงใหม่,7,เชียงใหม่-7,132908,92980,85649,4249,3082,0.699581666
CMI_7,2569,PARTY,ภาคเหนือ,เชียงใหม่,7,เชียงใหม่-7,132908,93451,84867,5719,2865,0.70312547
CMI_8,2569,CONS,ภาคเหนือ,เชียงใหม่,8,เชียงใหม่-8,141140,109425,99824,3529,6072,0.775294034
CMI_8,2569,PARTY,ภาคเหนือ,เชียงใหม่,8,เชียงใหม่-8,141140,109758,100791,4498,4469,0.777653394
CMI_9,2569,CONS,ภาคเหนือ,เชียงใหม่,9,เชียงใหม่-9,126155,96398,88031,5372,2995,0.764123499
CMI_9,2569,PARTY,ภาคเหนือ,เชียงใหม่,9,เชียงใหม่-9,126155,96179,88073,5297,2809,0.762387539
CMI_10,2569,CONS,ภาคเหนือ,เชียงใหม่,10,เชียงใหม่-10,121915,88388,77746,9247,1395,0.724996924
CMI_10,2569,PARTY,ภาคเหนือ,เชียงใหม่,10,เชียงใหม่-10,121915,88117,80609,6246,1262,0.722774064
LPN_1,2569,CONS,ภาคเหนือ,ลำพูน,1,ลำพูน-1,171262,116041,103429,4760,7852,0.6775642
LPN_1,2569,PARTY,ภาคเหนือ,ลำพูน,1,ลำพูน-1,171262,114183,103806,4891,5486,0.666715325
LPN_2,2569,CONS,ภาคเหนือ,ลำพูน,2,ลำพูน-2,162629,125270,111124,7266,6880,0.770280823
LPN_2,2569,PARTY,ภาคเหนือ,ลำพูน,2,ลำพูน-2,162629,125137,112157,7808,5172,0.769463011
LPG_1,2569,CONS,ภาคเหนือ,ลำปาง,1,ลำปาง-1,146326,105108,92359,4381,8368,0.718313902
LPG_1,2569,PARTY,ภาคเหนือ,ลำปาง,1,ลำปาง-1,146326,104223,95159,4002,5062,0.712265763
LPG_2,2569,CONS,ภาคเหนือ,ลำปาง,2,ลำปาง-2,150940,105629,93115,7364,5150,0.699807871
LPG_2,2569,PARTY,ภาคเหนือ,ลำปาง,2,ลำปาง-2,150940,105811,95763,6526,3522,0.701013648
LPG_3,2569,CONS,ภาคเหนือ,ลำปาง,3,ลำปาง-3,147220,98883,88123,4161,6599,0.671668252
LPG_3,2569,PARTY,ภาคเหนือ,ลำปาง,3,ลำปาง-3,147220,98981,88400,5651,4930,0.672333922
LPG_4,2569,CONS,ภาคเหนือ,ลำปาง,4,ลำปาง-4,157791,110109,99312,6329,4468,0.697815465
LPG_4,2569,PARTY,ภาคเหนือ,ลำปาง,4,ลำปาง-4,157791,110616,100874,6391,3351,0.701028576
UTT_1,2569,CONS,ภาคเหนือ,อุตรดิตถ์,1,อุตรดิตถ์-1,118173,77259,71238,3137,2884,0.653778782
UTT_1,2569,PARTY,ภาคเหนือ,อุตรดิตถ์,1,อุตรดิตถ์-1,118173,76932,70573,3876,2483,0.651011652
UTT_2,2569,CONS,ภาคเหนือ,อุตรดิตถ์,2,อุตรดิตถ์-2,125041,73134,66010,3485,3639,0.584880159
UTT_2,2569,PARTY,ภาคเหนือ,อุตรดิตถ์,2,อุตรดิตถ์-2,125041,73362,65474,4962,2926,0.586703561
UTT_3,2569,CONS,ภาคเหนือ,อุตรดิตถ์,3,อุตรดิตถ์-3,123483,75340,66779,4376,4185,0.610124471
UTT_3,2569,PARTY,ภาคเหนือ,อุตรดิตถ์,3,อุตรดิตถ์-3,123483,75310,68267,3941,3102,0.609881522
PRE_1,2569,CONS,ภาคเหนือ,แพร่,1,แพร่-1,122115,85567,80671,2335,2561,0.700708349
PRE_1,2569,PARTY,ภาคเหนือ,แพร่,1,แพร่-1,122115,86403,81142,3017,2244,0.707554355
PRE_2,2569,CONS,ภาคเหนือ,แพร่,2,แพร่-2,116303,76409,71775,2920,1714,0.656982193
PRE_2,2569,PARTY,ภาคเหนือ,แพร่,2,แพร่-2,116303,76230,70845,3894,1491,0.65544311
PRE_3,2569,CONS,ภาคเหนือ,แพร่,3,แพร่-3,121732,82810,72318,5976,4516,0.680264844
PRE_3,2569,PARTY,ภาคเหนือ,แพร่,3,แพร่-3,121732,71774,64847,4298,2629,0.589606677
NAN_1,2569,CONS,ภาคเหนือ,น่าน,1,น่าน-1,139889,92148,82286,4053,5809,0.658722273
NAN_1,2569,PARTY,ภาคเหนือ,น่าน,1,น่าน-1,139889,91799,83071,4411,4317,0.656227437
NAN_2,2569,CONS,ภาคเหนือ,น่าน,2,น่าน-2,129646,93393,85752,3300,4341,0.720369313
NAN_2,2569,PARTY,ภาคเหนือ,น่าน,2,น่าน-2,129646,84587,77703,3785,3099,0.652445891
NAN_3,2569,CONS,ภาคเหนือ,น่าน,3,น่าน-3,119741,76667,67711,4982,3974,0.64027359
NAN_3,2569,PARTY,ภาคเหนือ,น่าน,3,น่าน-3,119741,76907,69495,4500,2912,0.642277917
PYO_1,2569,CONS,ภาคเหนือ,พะเยา,1,พะเยา-1,124910,85161,79430,2652,3079,0.681778881
PYO_1,2569,PARTY,ภาคเหนือ,พะเยา,1,พะเยา-1,124910,85086,80077,3339,1670,0.681178448
PYO_2,2569,CONS,ภาคเหนือ,พะเยา,2,พะเยา-2,127913,91717,84600,3837,3280,0.717026416
PYO_2,2569,PARTY,ภาคเหนือ,พะเยา,2,พะเยา-2,127913,91995,85819,4145,2031,0.719199769
PYO_3,2569,CONS,ภาคเหนือ,พะเยา,3,พะเยา-3,130330,84922,78118,4223,2581,0.651592112
PYO_3,2569,PARTY,ภาคเหนือ,พะเยา,3,พะเยา-3,130330,84400,77781,4841,1778,0.647586895
CRI_1,2569,CONS,ภาคเหนือ,เชียงราย,1,เชียงราย-1,141662,95437,86268,3284,5885,0.673695133
CRI_1,2569,PARTY,ภาคเหนือ,เชียงราย,1,เชียงราย-1,141662,95416,87216,4000,4200,0.673546893
CRI_2,2569,CONS,ภาคเหนือ,เชียงราย,2,เชียงราย-2,132701,94416,83181,5991,5244,0.711494262
CRI_2,2569,PARTY,ภาคเหนือ,เชียงราย,2,เชียงราย-2,132701,95184,86896,4782,3506,0.717281709
CRI_3,2569,CONS,ภาคเหนือ,เชียงราย,3,เชียงราย-3,139926,93836,81727,7793,4316,0.670611609
CRI_3,2569,PARTY,ภาคเหนือ,เชียงราย,3,เชียงราย-3,139926,93589,84693,5866,3030,0.66884639
CRI_4,2569,CONS,ภาคเหนือ,เชียงราย,4,เชียงราย-4,141667,93963,83575,5568,4820,0.663266675
CRI_4,2569,PARTY,ภาคเหนือ,เชียงราย,4,เชียงราย-4,141667,93649,86226,4486,2937,0.661050209
CRI_5,2569,CONS,ภาคเหนือ,เชียงราย,5,เชียงราย-5,132060,87285,80232,4253,2800,0.660949568
CRI_5,2569,PARTY,ภาคเหนือ,เชียงราย,5,เชียงราย-5,132060,87142,80715,3998,2429,0.659866727
CRI_6,2569,CONS,ภาคเหนือ,เชียงราย,6,เชียงราย-6,126632,80489,71873,4916,3700,0.635613431
CRI_6,2569,PARTY,ภาคเหนือ,เชียงราย,6,เชียงราย-6,126632,80471,73462,4286,2723,0.635471287
CRI_7,2569,CONS,ภาคเหนือ,เชียงราย,7,เชียงราย-7,134341,93070,84839,4242,3989,0.692789245
CRI_7,2569,PARTY,ภาคเหนือ,เชียงราย,7,เชียงราย-7,134341,93199,84443,5320,3436,0.693749488
MSN_1,2569,CONS,ภาคเหนือ,แม่ฮ่องสอน,1,แม่ฮ่องสอน-1,89158,64490,57809,3690,2991,0.723322641
MSN_1,2569,PARTY,ภาคเหนือ,แม่ฮ่องสอน,1,แม่ฮ่องสอน-1,89158,64530,59511,2860,2159,0.723771282
MSN_2,2569,CONS,ภาคเหนือ,แม่ฮ่องสอน,2,แม่ฮ่องสอน-2,96014,70279,63594,4990,1695,0.731966172
MSN_2,2569,PARTY,ภาคเหนือ,แม่ฮ่องสอน,2,แม่ฮ่องสอน-2,96014,70448,64648,4421,1379,0.733726332
NSN_1,2569,CONS,ภาคเหนือ,นครสวรรค์,1,นครสวรรค์-1,138721,86040,78454,3084,4502,0.620237743
NSN_1,2569,PARTY,ภาคเหนือ,นครสวรรค์,1,นครสวรรค์-1,138721,86649,79928,3539,3182,0.62462785
NSN_2,2569,CONS,ภาคเหนือ,นครสวรรค์,2,นครสวรรค์-2,137003,98220,91491,3671,3058,0.716918608
NSN_2,2569,PARTY,ภาคเหนือ,นครสวรรค์,2,นครสวรรค์-2,137003,98653,89926,5988,2739,0.720079122
NSN_3,2569,CONS,ภาคเหนือ,นครสวรรค์,3,นครสวรรค์-3,146633,90090,82091,4481,3518,0.614391031
NSN_3,2569,PARTY,ภาคเหนือ,นครสวรรค์,3,นครสวรรค์-3,146633,90009,80699,6178,3132,0.613838631
NSN_4,2569,CONS,ภาคเหนือ,นครสวรรค์,4,นครสวรรค์-4,139645,81319,73773,4857,2689,0.582326614
NSN_4,2569,PARTY,ภาคเหนือ,นครสวรรค์,4,นครสวรรค์-4,139645,81316,72871,6366,2079,0.582305131
NSN_5,2569,CONS,ภาคเหนือ,นครสวรรค์,5,นครสวรรค์-5,139426,83155,76762,3790,2603,0.596409565
NSN_5,2569,PARTY,ภาคเหนือ,นครสวรรค์,5,นครสวรรค์-5,139426,83627,74936,6055,2636,0.599794873
NSN_6,2569,CONS,ภาคเหนือ,นครสวรรค์,6,นครสวรรค์-6,136823,79946,75687,3107,1152,0.584302347
NSN_6,2569,PARTY,ภาคเหนือ,นครสวรรค์,6,นครสวรรค์-6,136823,80247,72327,6389,1531,0.586502269
UTI_1,2569,CONS,ภาคกลาง,อุทัยธานี,1,อุทัยธานี-1,127283,76586,69199,3026,4361,0.601698577
UTI_1,2569,PARTY,ภาคกลาง,อุทัยธานี,1,อุทัยธานี-1,127283,77015,70624,3681,2710,0.605069019
UTI_2,2569,CONS,ภาคกลาง,อุทัยธานี,2,อุทัยธานี-2,134558,76588,70874,3149,2565,0.569182063
UTI_2,2569,PARTY,ภาคกลาง,อุทัยธานี,2,อุทัยธานี-2,134558,75842,69702,4040,2100,0.563637985
KPT_1,2569,CONS,ภาคเหนือ,กำแพงเพชร,1,กำแพงเพชร-1,145121,90981,81527,4771,4683,0.626932008
KPT_1,2569,PARTY,ภาคเหนือ,กำแพงเพชร,1,กำแพงเพชร-1,145121,90618,81177,5911,3530,0.624430648
KPT_2,2569,CONS,ภาคเหนือ,กำแพงเพชร,2,กำแพงเพชร-2,147920,95492,88626,4344,2522,0.64556517
KPT_2,2569,PARTY,ภาคเหนือ,กำแพงเพชร,2,กำแพงเพชร-2,147920,95614,85607,7225,2782,0.646389941
KPT_3,2569,CONS,ภาคเหนือ,กำแพงเพชร,3,กำแพงเพชร-3,137789,79347,73216,3808,2323,0.575858741
KPT_3,2569,PARTY,ภาคเหนือ,กำแพงเพชร,3,กำแพงเพชร-3,137789,80036,71430,6244,2362,0.58085914
KPT_4,2569,CONS,ภาคเหนือ,กำแพงเพชร,4,กำแพงเพชร-4,138876,83456,77106,4008,2342,0.600938967
KPT_4,2569,PARTY,ภาคเหนือ,กำแพงเพชร,4,กำแพงเพชร-4,138876,83856,75473,6117,2266,0.603819234
TAK_1,2569,CONS,ภาคเหนือ,ตาก,1,ตาก-1,150617,92848,85145,3426,4277,0.616450998
TAK_1,2569,PARTY,ภาคเหนือ,ตาก,1,ตาก-1,150617,93104,83530,5771,3803,0.618150674
TAK_2,2569,CONS,ภาคเหนือ,ตาก,2,ตาก-2,129817,85013,58472,9037,17504,0.654868007
TAK_2,2569,PARTY,ภาคเหนือ,ตาก,2,ตาก-2,129817,85034,75065,5630,4339,0.655029773
TAK_3,2569,CONS,ภาคเหนือ,ตาก,3,ตาก-3,134880,87110,77793,6870,2447,0.645833333
TAK_3,2569,PARTY,ภาคเหนือ,ตาก,3,ตาก-3,134880,86939,78571,6310,2058,0.64456554
STI_1,2569,CONS,ภาคเหนือ,สุโขทัย,1,สุโขทัย-1,118292,75751,67017,3765,4969,0.640372975
STI_1,2569,PARTY,ภาคเหนือ,สุโขทัย,1,สุโขทัย-1,118292,75397,67515,4681,3201,0.637380381
STI_2,2569,CONS,ภาคเหนือ,สุโขทัย,2,สุโขทัย-2,118323,74441,67737,3470,3234,0.629133812
STI_2,2569,PARTY,ภาคเหนือ,สุโขทัย,2,สุโขทัย-2,118323,74286,67066,4968,2252,0.627823838
STI_3,2569,CONS,ภาคเหนือ,สุโขทัย,3,สุโขทัย-3,120591,73997,64923,4178,4896,0.61361959
STI_3,2569,PARTY,ภาคเหนือ,สุโขทัย,3,สุโขทัย-3,120591,74013,65669,5110,3234,0.61375227
STI_4,2569,CONS,ภาคเหนือ,สุโขทัย,4,สุโขทัย-4,120291,78373,74211,2678,1484,0.651528377
STI_4,2569,PARTY,ภาคเหนือ,สุโขทัย,4,สุโขทัย-4,120291,78725,72115,4898,1712,0.654454614
PLK_1,2569,CONS,ภาคเหนือ,พิษณุโลก,1,พิษณุโลก-1,139505,93310,84240,2929,6141,0.668864915
PLK_1,2569,PARTY,ภาคเหนือ,พิษณุโลก,1,พิษณุโลก-1,139505,93777,85822,3249,4706,0.672212466
PLK_2,2569,CONS,ภาคเหนือ,พิษณุโลก,2,พิษณุโลก-2,147454,89851,78499,4544,6808,0.609349356
